guid,listing_id,url,title,price_original,currency,price_kes,price_tier,price_tier_encoded,price_delta,relative_price_ratio,category,category_encoded,category_popularity,subcategory,subcategory_encoded,location,location_type,location_type_encoded,domain,domain_encoded,domain_popularity,description,seller_name,image_count,has_images,image_rich,title_length,title_word_count,has_description,description_length,timestamp,crawl_source,crawl_source_encoded,first_seen,days_listed,days_since_posting,freshness_score,is_weekend,hour_of_day,day_of_week,month,quarter,season,season_encoded,currency_encoded
-m6SHcboRikutbtRbER7ZOAc,JIJI-29B79C58C4C6,https://jiji.com.ng/jobs-shirt---good-m6SHcboRikutbtRbER7ZOAc,Shirt - Good,51560.0,NGN,4382.6,budget,0,0.0,0.18,Jobs,4,8.0,IT & Software,22,Major City,other_area,2,jiji.com.ng,4,0.85,Well maintained it & software. Reason for selling: upgrading. All documents available.,Mombasa Trader,1,1,0,12,3,1,86,2022-12-01 14:22:16,wayback,2,2022-12-01 14:22:16,0,743,0.0388098318240621,0,14,3,12,4,Summer,2,1
-mcS6iIVJ35plg14WXaF68Zj,JIJI-9DA6ACC8A47B,https://jiji.co.ke/jobs-skirt---like-new-mcS6iIVJ35plg14WXaF68Zj,Skirt - Like New,200320.0,KES,200320.0,mid_range,3,0.0,8.4,Jobs,4,8.0,IT & Software,22,Garissa,other_area,2,jiji.co.ke,0,1.0,Brand new condition. Bought recently but no longer needed. First to see will buy.,Jumia Seller,2,1,0,16,4,1,81,2023-06-13 14:10:16,common_crawl,0,2023-06-13 14:10:16,0,549,0.05181347150259067,0,14,1,6,2,Winter,3,0
-mAnReHKBY1CHZsGs0fAl9nB,JIJI-7EC2C0039A58,"https://jiji.co.tz/electronics-xiaomi-tv-50""-smart---4k-display-mAnReHKBY1CHZsGs0fAl9nB","Xiaomi TV 50"" Smart - 4K Display",63190.0,TZS,3349.07,budget,0,0.0,0.19,Electronics,1,22.0,Audio,2,Major City,other_area,2,jiji.co.tz,1,0.35,Imported item. Still under warranty. Excellent investment opportunity.,Mombasa Trader,2,1,0,32,7,1,70,2023-11-12 10:52:48,wayback,2,2023-11-12 10:52:48,0,398,0.07009345794392523,1,10,6,11,4,Spring,1,2
-m4f5kn97TGNbULaqj50BQpO,JIJI-9EB60CACA324,"https://jiji.co.tz/electronics-sony-tv-43""-smart---4k-display-m4f5kn97TGNbULaqj50BQpO","Sony TV 43"" Smart - 4K Display",69710.0,TZS,3694.63,budget,0,0.0,0.21,Electronics,1,22.0,Laptops,26,Major City,other_area,2,jiji.co.tz,1,0.35,Imported item. Still under warranty. Excellent investment opportunity.,Quality Goods KE,4,1,1,30,7,1,70,2022-11-18 02:48:40,hybrid,1,2022-11-18 02:48:40,0,757,0.03811944091486658,0,2,4,11,4,Spring,1,2
-mIbkgd87nbpxXhEXkfJXMMX,JIJI-A3BF80293D53,https://jiji.co.tz/property-2br-apartment-karen---serviced-mIbkgd87nbpxXhEXkfJXMMX,2BR Apartment Karen - Serviced,74731780.0,TZS,3960784.34,premium,4,0.0,0.55,Property,5,18.0,Apartments,1,Major City,other_area,2,jiji.co.tz,1,0.35,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Amazon Export,4,1,1,30,5,1,79,2024-02-05 06:57:39,common_crawl,0,2024-02-05 06:57:39,0,313,0.08746355685131195,0,6,0,2,1,Summer,2,2
-mQ4F6DDk6mXCAeAmhw4OXM3,JIJI-0F94187780EB,https://jiji.co.ug/jobs-shirt---fair-mQ4F6DDk6mXCAeAmhw4OXM3,Shirt - Fair,391820.0,UGX,30561.96,economy,1,0.0,1.28,Jobs,4,8.0,IT & Software,22,Major City,other_area,2,jiji.co.ug,2,0.25,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Best Price Kenya,3,1,0,12,3,1,85,2023-07-26 03:31:56,common_crawl,0,2023-07-26 03:31:56,0,507,0.0558659217877095,0,3,2,7,3,Winter,3,3
-mTRD2U1qtnfN7E48gZ0VCFO,JIJI-808EA9B7B96B,https://jiji.co.za/home & garden-skirt---like-new-mTRD2U1qtnfN7E48gZ0VCFO,Skirt - Like New,55640.0,ZAR,433992.0,mid_range,3,0.0,47.8,Home & Garden,3,10.0,Kitchen,24,Major City,other_area,2,jiji.co.za,3,0.65,Top quality item at fair price. No time wasters please. View in Major City.,Nairobi Deals,0,0,0,16,4,1,75,2023-11-04 07:11:13,wayback,2,2023-11-04 07:11:13,0,406,0.06880733944954129,1,7,5,11,4,Spring,1,4
-mJln8KMogL7Q7wfTuO7JWk6,JIJI-45AA11F1E27F,https://jiji.co.za/vehicles-ford-elite-pickup---workhorse-mJln8KMogL7Q7wfTuO7JWk6,Ford Elite Pickup - Workhorse,3399100.0,ZAR,26512980.0,luxury,2,0.0,74.88,Vehicles,7,25.0,Spare Parts,34,Major City,other_area,2,jiji.co.za,3,0.65,Price negotiable. Call or WhatsApp for more details. Delivery available within Major City.,Direct Owner,6,1,1,29,5,1,90,2023-07-20 20:30:39,common_crawl,0,2023-07-20 20:30:39,0,512,0.055350553505535055,0,20,3,7,3,Winter,3,4
-myZBXF5LRZXAxaJcnJoKZUP,JIJI-F8AEAC9729C0,https://jiji.co.tz/jobs-dress---fair-myZBXF5LRZXAxaJcnJoKZUP,Dress - Fair,450000.0,TZS,23850.0,economy,1,0.0,1.0,Jobs,4,8.0,IT & Software,22,Major City,other_area,2,jiji.co.tz,1,0.35,Brand new condition. Bought recently but no longer needed. First to see will buy.,Eldoret Electronics,2,1,0,12,3,1,81,2022-04-06 03:52:40,common_crawl,0,2022-04-06 03:52:40,0,983,0.029615004935834157,0,3,2,4,2,Autumn,0,2
-mg3MAbvgQdt6mV7QkpwnVvH,JIJI-7265A2D1A1A9,https://jiji.co.za/property-vacant-plot-machakos---near-main-road-mg3MAbvgQdt6mV7QkpwnVvH,Vacant Plot Machakos - Near Main Road,56679740.0,ZAR,442101972.0,luxury,2,0.0,61.34,Property,5,18.0,Apartments,1,Major City,other_area,2,jiji.co.za,3,0.65,Well maintained apartments. Reason for selling: upgrading. All documents available.,Best Price Kenya,6,1,1,37,7,1,83,2022-09-01 06:30:02,wayback,2,2022-09-01 06:30:02,0,835,0.034682080924855495,0,6,3,9,3,Spring,1,4
-mliFeZZbhGZ7iV3gr58mc6W,JIJI-3026336F82E5,https://jiji.co.ug/vehicles-honda-pro-white---well-maintained-mliFeZZbhGZ7iV3gr58mc6W,Honda Pro White - Well Maintained,8500000.0,UGX,663000.0,premium,4,0.0,1.87,Vehicles,7,25.0,Motorcycles,30,Major City,other_area,2,jiji.co.ug,2,0.25,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Amazon Export,5,1,1,33,6,1,79,2022-06-17 01:24:54,common_crawl,0,2022-06-17 01:24:54,0,911,0.031880977683315624,0,1,4,6,2,Winter,3,3
-mWLLzyipomhjzl2Nr3TtRwA,JIJI-C05ABB898859,https://jiji.co.za/fashion-jewelry-set-leather---gift-boxed-mWLLzyipomhjzl2Nr3TtRwA,Jewelry Set Leather - Gift Boxed,45350.0,ZAR,353730.0,mid_range,3,11367.138804992033,87.06,Fashion,2,12.0,Shoes,33,Major City,other_area,2,jiji.co.za,3,0.65,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Kenyan Seller,2,1,0,32,6,1,79,2022-05-02 18:09:10,hybrid,1,2022-05-02 18:09:10,0,956,0.030425963488843813,0,18,0,5,2,Autumn,0,4
-mWxHm2PC3ndElg8rF87CnX9,JIJI-2FA96D26A53C,https://jiji.com.ng/vehicles-nissan-pro---fair---negotiable-mWxHm2PC3ndElg8rF87CnX9,Nissan Pro - Fair - Negotiable,649100.0,NGN,55173.5,mid_range,3,0.0,0.16,Vehicles,7,25.0,Spare Parts,34,Major City,other_area,2,jiji.com.ng,4,0.85,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Nakuru Properties,4,1,1,30,6,1,79,2023-11-08 17:02:56,common_crawl,0,2023-11-08 17:02:56,0,401,0.06960556844547564,0,17,2,11,4,Spring,1,1
-mxMhqj6oiHdBF99puorlh3j,JIJI-D1F03B2CBC2E,https://jiji.co.ug/property-commercial-space-55ft²---high-traffic-mxMhqj6oiHdBF99puorlh3j,Commercial Space 55ft² - High Traffic,85412080.0,UGX,6662142.24,luxury,2,0.0,0.92,Property,5,18.0,Office,31,Major City,other_area,2,jiji.co.ug,2,0.25,Genuine property item in excellent condition. Located in Major City. Serious buyers only.,Quality Goods KE,1,1,0,37,6,1,89,2023-08-02 13:18:06,hybrid,1,2023-08-02 13:18:06,0,499,0.05671077504725898,0,13,2,8,3,Winter,3,3
-mgeVYKJTdp5x5AaYI1orRx0,JIJI-7909B7192CD5,https://jiji.co.ug/home & garden-skirt---excellent-mgeVYKJTdp5x5AaYI1orRx0,Skirt - Excellent,74200.0,UGX,5787.6,economy,1,0.0,0.64,Home & Garden,3,10.0,Tools,36,Major City,other_area,2,jiji.co.ug,2,0.25,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Eldoret Electronics,5,1,1,17,3,1,85,2024-06-22 00:10:05,wayback,2,2024-06-22 00:10:05,0,175,0.14634146341463417,1,0,5,6,2,Winter,3,3
-mzS0VQQi5TZWYEm2uaqbSId,JIJI-FE8F9A185A1E,https://jiji.co.ke/property-vacant-plot-kilimani---near-main-road-mzS0VQQi5TZWYEm2uaqbSId,Vacant Plot Kilimani - Near Main Road,131186040.0,KES,131186040.0,luxury,2,0.0,18.2,Property,5,18.0,Commercial,12,Roysambu,other_area,2,jiji.co.ke,0,1.0,Brand new condition. Bought recently but no longer needed. First to see will buy.,Eldoret Electronics,4,1,1,37,7,1,81,2024-07-22 00:04:09,wayback,2,2024-07-22 00:04:09,0,145,0.17142857142857143,0,0,0,7,3,Winter,3,0
-mz7lDneYnFYNE2tAXYvOzp5,JIJI-DDFCD6D21A81,https://jiji.co.ug/fashion-jacket-designer-collection---new-season-mz7lDneYnFYNE2tAXYvOzp5,Jacket Designer Collection - New Season,49430.0,UGX,3855.54,budget,0,0.0,0.95,Fashion,2,12.0,Bags,3,Major City,other_area,2,jiji.co.ug,2,0.25,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Jumia Seller,4,1,1,39,6,1,79,2024-08-09 13:17:35,hybrid,1,2024-08-09 13:17:35,0,126,0.1923076923076923,0,13,4,8,3,Winter,3,3
-mLrNRVSgaaMHCNxQvMtgEK1,JIJI-40D5DD22C1D3,https://jiji.co.ug/home & garden-pants---fair-mLrNRVSgaaMHCNxQvMtgEK1,Pants - Fair,48960.0,UGX,3818.88,budget,0,0.0,0.42,Home & Garden,3,10.0,Garden,19,Major City,other_area,2,jiji.co.ug,2,0.25,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Mombasa Trader,1,1,0,12,3,1,85,2024-10-11 11:16:43,wayback,2,2024-10-11 11:16:43,0,64,0.3191489361702128,0,11,4,10,4,Spring,1,3
-mpfX5of5Gcq5GiuxAlH5Vs0,JIJI-A108C76ED05E,https://jiji.com.ng/vehicles-subaru-premium---turbo---full-option-mpfX5of5Gcq5GiuxAlH5Vs0,Subaru Premium - Turbo - Full Option,997010.0,NGN,84745.85,mid_range,3,0.0,0.24,Vehicles,7,25.0,Buses,6,Major City,other_area,2,jiji.com.ng,4,0.85,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Kenyan Seller,0,0,0,36,7,1,79,2022-01-22 13:01:59,hybrid,1,2022-01-22 13:01:59,0,1056,0.027624309392265192,1,13,5,1,1,Summer,2,1
-mnuAa2uWWqQknBzVKlsiPJP,JIJI-9BB86FF43B27,https://jiji.co.tz/vehicles-volkswagen-elite-german-engineering-mnuAa2uWWqQknBzVKlsiPJP,Volkswagen Elite German Engineering,2246170.0,TZS,119047.01,mid_range,3,3173.4641573374893,0.34,Vehicles,7,25.0,Cars,8,Major City,other_area,2,jiji.co.tz,1,0.35,Brand new condition. Bought recently but no longer needed. First to see will buy.,Kenyan Seller,2,1,0,35,4,1,81,2023-09-03 15:29:00,wayback,2,2023-09-03 15:29:00,0,467,0.060362173038229376,1,15,6,9,3,Spring,1,2
-mvQraO5lF5pU1As1ctDXJyn,JIJI-9C9A7E210186,https://jiji.co.ug/fashion-jewelry-set-silk---gift-boxed-mvQraO5lF5pU1As1ctDXJyn,Jewelry Set Silk - Gift Boxed,14610.0,UGX,1139.58,budget,0,0.0,0.28,Fashion,2,12.0,Clothing,11,Major City,other_area,2,jiji.co.ug,2,0.25,Well maintained clothing. Reason for selling: upgrading. All documents available.,Premium Items,5,1,1,29,6,1,81,2024-08-10 04:32:21,common_crawl,0,2024-08-10 04:32:21,0,126,0.1923076923076923,1,4,5,8,3,Winter,3,3
-mep8BoSm3OU9ccgu2saN7pv,JIJI-D3A54622F92C,https://jiji.co.ug/vehicles-toyota-pro-2021---fair-mep8BoSm3OU9ccgu2saN7pv,Toyota Pro 2021 - Fair,1668670.0,UGX,130156.26,mid_range,3,0.0,0.37,Vehicles,7,25.0,Motorcycles,30,Major City,other_area,2,jiji.co.ug,2,0.25,Brand new condition. Bought recently but no longer needed. First to see will buy.,Amazon Export,3,1,0,22,5,1,81,2022-11-01 19:09:29,hybrid,1,2022-11-01 19:09:29,0,773,0.03735990037359901,0,19,1,11,4,Spring,1,3
-mFVlDhgFNOIQ3Rto8MD6QqR,JIJI-BF8A9B62D5CF,"https://jiji.co.ke/electronics-huawei-tv-75""-smart---4k-display-mFVlDhgFNOIQ3Rto8MD6QqR","Huawei TV 75"" Smart - 4K Display",170390.0,KES,170390.0,mid_range,3,24332.24130294238,9.81,Electronics,1,22.0,Audio,2,Nakuru,major_city,1,jiji.co.ke,0,1.0,Price negotiable. Call or WhatsApp for more details. Delivery available within Nakuru.,Direct Owner,2,1,0,32,7,1,86,2024-09-26 00:13:22,common_crawl,0,2024-09-26 00:13:22,0,79,0.27522935779816515,0,0,3,9,3,Spring,1,0
-mwzzumifgQQ7ZpGOc91LddC,JIJI-33913A26DA39,https://jiji.co.za/vehicles-volkswagen-basic-german-engineering-mwzzumifgQQ7ZpGOc91LddC,Volkswagen Basic German Engineering,8500000.0,ZAR,66300000.0,luxury,2,0.0,187.24,Vehicles,7,25.0,Spare Parts,34,Major City,other_area,2,jiji.co.za,3,0.65,Top quality item at fair price. No time wasters please. View in Major City.,Premium Items,3,1,0,35,4,1,75,2024-06-18 16:29:46,common_crawl,0,2024-06-18 16:29:46,0,178,0.14423076923076922,0,16,1,6,2,Winter,3,4
-myg9Rnby23hsRGcm96SWxN5,JIJI-1CA155E5058B,https://jiji.co.ug/jobs-dress---excellent-myg9Rnby23hsRGcm96SWxN5,Dress - Excellent,199520.0,UGX,15562.56,economy,1,0.0,0.65,Jobs,4,8.0,Education,16,Major City,other_area,2,jiji.co.ug,2,0.25,Top quality item at fair price. No time wasters please. View in Major City.,Trust Dealer Kenya,2,1,0,17,3,1,75,2024-02-09 23:58:10,wayback,2,2024-02-09 23:58:10,0,308,0.08875739644970414,0,23,4,2,1,Summer,2,3
-mGPXcN20LWqPM8w2EhzydzQ,JIJI-199BC0EC64AD,https://jiji.com.ng/fashion-mitsubishi-handbag-genuine-leather-mGPXcN20LWqPM8w2EhzydzQ,Mitsubishi Handbag Genuine Leather,11080.0,NGN,941.8,budget,0,0.0,0.23,Fashion,2,12.0,Jewelry,23,Major City,other_area,2,jiji.com.ng,4,0.85,Well maintained jewelry. Reason for selling: upgrading. All documents available.,Kilimall Vendor,5,1,1,34,4,1,80,2024-08-04 06:14:08,hybrid,1,2024-08-04 06:14:08,0,132,0.18518518518518517,1,6,6,8,3,Winter,3,1
-mjCdsoVXQ3RiZ3wPFdSCMRx,JIJI-65CC37BE65D8,https://jiji.co.ug/property-studio-apartment---ngara---ready-mjCdsoVXQ3RiZ3wPFdSCMRx,Studio Apartment - Ngara - Ready,66719440.0,UGX,5204116.32,luxury,2,0.0,0.72,Property,5,18.0,Office,31,Major City,other_area,2,jiji.co.ug,2,0.25,Top quality item at fair price. No time wasters please. View in Major City.,Direct Owner,1,1,0,32,6,1,75,2023-07-21 12:36:29,common_crawl,0,2023-07-21 12:36:29,0,512,0.055350553505535055,0,12,4,7,3,Winter,3,3
-mgzh4e8wKCJSl4UWgjkQkMH,JIJI-5ABF3347D05F,https://jiji.co.tz/fashion-sunglasses-mercedes-benz-uv-protection-mgzh4e8wKCJSl4UWgjkQkMH,Sunglasses Mercedes-Benz UV Protection,75140.0,TZS,3982.42,budget,0,0.0,0.98,Fashion,2,12.0,Jewelry,23,Major City,other_area,2,jiji.co.tz,1,0.35,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Best Price Kenya,3,1,0,38,4,1,79,2022-01-09 17:36:29,hybrid,1,2022-01-09 17:36:29,0,1069,0.0272975432211101,1,17,6,1,1,Summer,2,2
-mfalwFxmbeVSDI9j3ARg6ni,JIJI-F4E58EDCB01D,https://jiji.co.ug/vehicles-mitsubishi-premium-2024---thika-road-registered-mfalwFxmbeVSDI9j3ARg6ni,Mitsubishi Premium 2024 - Thika Road Registered,1630060.0,UGX,127144.68,mid_range,3,0.0,0.36,Vehicles,7,25.0,Spare Parts,34,Major City,other_area,2,jiji.co.ug,2,0.25,Genuine vehicles item in excellent condition. Located in Major City. Serious buyers only.,Trust Dealer Kenya,3,1,0,47,7,1,89,2022-11-26 01:43:36,common_crawl,0,2022-11-26 01:43:36,0,749,0.038510911424903725,1,1,5,11,4,Spring,1,3
-mlM4QZeN98C61HpLiNBMZRQ,JIJI-18FF343BE27F,https://jiji.co.ke/property-prime-land-43-sqm---thika-road---title-deed-mlM4QZeN98C61HpLiNBMZRQ,Prime Land 43 sqm - Thika Road - Title Deed,41997100.0,KES,41997100.0,luxury,2,0.0,5.83,Property,5,18.0,Land,25,Lavington,other_area,2,jiji.co.ke,0,1.0,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Nakuru Properties,3,1,0,43,10,1,85,2023-07-30 22:25:17,wayback,2,2023-07-30 22:25:17,0,502,0.05639097744360902,1,22,6,7,3,Winter,3,0
-mCvpYAQXQtavKlm9TtAVhoN,JIJI-EB42B222F43F,https://jiji.co.za/jobs-dress---excellent-mCvpYAQXQtavKlm9TtAVhoN,Dress - Excellent,147220.0,ZAR,1148316.0,premium,4,0.0,48.15,Jobs,4,8.0,Education,16,Major City,other_area,2,jiji.co.za,3,0.65,Genuine jobs item in excellent condition. Located in Major City. Serious buyers only.,Kenyan Seller,5,1,1,17,3,1,85,2022-08-20 17:48:26,hybrid,1,2022-08-20 17:48:26,0,846,0.03424657534246575,1,17,5,8,3,Winter,3,4
-mDVeTL3fghHR7XLSdOFErwL,JIJI-56E5DE1887B0,https://jiji.co.tz/jobs-jacket---mint-mDVeTL3fghHR7XLSdOFErwL,Jacket - Mint,77650.0,TZS,4115.45,budget,0,0.0,0.17,Jobs,4,8.0,Education,16,Major City,other_area,2,jiji.co.tz,1,0.35,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Quality Goods KE,4,1,1,13,3,1,85,2022-12-28 12:42:38,hybrid,1,2022-12-28 12:42:38,0,717,0.040160642570281124,0,12,2,12,4,Summer,2,2
-mKFG3IP10R1bBZc8MzngTND,JIJI-2B5AF2F6362B,https://jiji.co.ug/fashion-traditional-attire---wedding-wear-mKFG3IP10R1bBZc8MzngTND,Traditional Attire - Wedding Wear,48460.0,UGX,3779.88,budget,0,0.0,0.93,Fashion,2,12.0,Jewelry,23,Major City,other_area,2,jiji.co.ug,2,0.25,Well maintained jewelry. Reason for selling: upgrading. All documents available.,Quality Goods KE,6,1,1,33,5,1,80,2022-03-17 14:49:44,common_crawl,0,2022-03-17 14:49:44,0,1002,0.029069767441860465,0,14,3,3,1,Autumn,0,3
-m3nASShxkIlKpkYLfLe3wsf,JIJI-9C77EDD4C688,https://jiji.co.ke/vehicles-honda-premium-black---well-maintained-m3nASShxkIlKpkYLfLe3wsf,Honda Premium Black - Well Maintained,2410140.0,KES,2410140.0,premium,4,0.0,6.81,Vehicles,7,25.0,Spare Parts,34,Lavington,other_area,2,jiji.co.ke,0,1.0,Brand new condition. Bought recently but no longer needed. First to see will buy.,Trust Dealer Kenya,4,1,1,37,6,1,81,2024-01-10 11:13:39,hybrid,1,2024-01-10 11:13:39,0,339,0.08130081300813008,0,11,2,1,1,Summer,2,0
-mbmFutzZ1efkLOSaUeD7sg7,JIJI-53FFDEBE0D62,https://jiji.co.tz/home & garden-pants---fair-mbmFutzZ1efkLOSaUeD7sg7,Pants - Fair,76520.0,TZS,4055.56,budget,0,0.0,0.45,Home & Garden,3,10.0,Garden,19,Major City,other_area,2,jiji.co.tz,1,0.35,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Mombasa Trader,4,1,1,12,3,1,85,2023-02-22 07:27:59,wayback,2,2023-02-22 07:27:59,0,661,0.04341534008683068,0,7,2,2,1,Summer,2,2
-m3QmkdreywZLuDQVjoQ54dh,JIJI-7678F40A8AFF,https://jiji.com.ng/vehicles-volkswagen-elite-german-engineering-m3QmkdreywZLuDQVjoQ54dh,Volkswagen Elite German Engineering,1305320.0,NGN,110952.2,mid_range,3,0.0,0.31,Vehicles,7,25.0,Buses,6,Major City,other_area,2,jiji.com.ng,4,0.85,Imported item. Still under warranty. Excellent investment opportunity.,Kenyan Seller,3,1,0,35,4,1,70,2023-11-24 07:47:37,common_crawl,0,2023-11-24 07:47:37,0,386,0.07211538461538461,0,7,4,11,4,Spring,1,1
-mnj0Nq2r4gPBrHBwp4awT1V,JIJI-BFD20A78A176,https://jiji.co.tz/home & garden-shirt---mint-mnj0Nq2r4gPBrHBwp4awT1V,Shirt - Mint,38550.0,TZS,2043.15,budget,0,0.0,0.23,Home & Garden,3,10.0,Decor,13,Major City,other_area,2,jiji.co.tz,1,0.35,Genuine home & garden item in excellent condition. Located in Major City. Serious buyers only.,Trust Dealer Kenya,2,1,0,12,3,1,94,2024-03-21 23:15:26,hybrid,1,2024-03-21 23:15:26,0,267,0.10101010101010101,0,23,3,3,1,Autumn,0,2
-mFCBO6nXIsNddYkqMa0dUoP,JIJI-48BBB1E960AD,https://jiji.co.tz/home & garden-shirt---excellent-mFCBO6nXIsNddYkqMa0dUoP,Shirt - Excellent,97490.0,TZS,5166.97,economy,1,0.0,0.57,Home & Garden,3,10.0,Tools,36,Major City,other_area,2,jiji.co.tz,1,0.35,Genuine home & garden item in excellent condition. Located in Major City. Serious buyers only.,Direct Owner,2,1,0,17,3,1,94,2022-02-26 13:56:23,common_crawl,0,2022-02-26 13:56:23,0,1021,0.028544243577545196,1,13,5,2,1,Summer,2,2
-mngCu2gtu1A7l6zijX7GzTD,JIJI-422B3A5C47A1,https://jiji.co.tz/vehicles-ford-premium-pickup---workhorse-mngCu2gtu1A7l6zijX7GzTD,Ford Premium Pickup - Workhorse,1970280.0,TZS,104424.84,mid_range,3,9113.7721159275,0.29,Vehicles,7,25.0,Trucks,39,Major City,other_area,2,jiji.co.tz,1,0.35,Genuine vehicles item in excellent condition. Located in Major City. Serious buyers only.,Kenyan Seller,1,1,0,31,5,1,89,2024-08-20 16:55:05,hybrid,1,2024-08-20 16:55:05,0,115,0.2068965517241379,0,16,1,8,3,Winter,3,2
-mK6OUa5M9wDfLA2IIR39eHj,JIJI-1F9621EF9A73,https://jiji.co.ke/vehicles-toyota-basic-2024---fair-mK6OUa5M9wDfLA2IIR39eHj,Toyota Basic 2024 - Fair,8500000.0,KES,8500000.0,luxury,2,0.0,24.01,Vehicles,7,25.0,Cars,8,Murang'a County,other_area,2,jiji.co.ke,0,1.0,Top quality item at fair price. No time wasters please. View in Murang'a County.,Premium Items,2,1,0,24,5,1,80,2023-10-27 17:12:10,hybrid,1,2023-10-27 17:12:10,0,413,0.06772009029345372,0,17,4,10,4,Spring,1,0
-mzv2ROwstnXRj4pgpK8JPWe,JIJI-D4E56B2B1CDC,https://jiji.co.ug/fashion-bmw-shoes-unisex---original-mzv2ROwstnXRj4pgpK8JPWe,BMW Shoes Unisex - Original,20960.0,UGX,1634.88,budget,0,243.09667090970004,0.4,Fashion,2,12.0,Bags,3,Major City,other_area,2,jiji.co.ug,2,0.25,Price negotiable. Call or WhatsApp for more details. Delivery available within Major City.,Kenyan Seller,6,1,1,27,5,1,90,2023-08-15 21:09:04,hybrid,1,2023-08-15 21:09:04,0,486,0.05813953488372093,0,21,1,8,3,Winter,3,3
-mb243gfXip5zmdJoJKKMjEs,JIJI-8D244F712F92,https://jiji.co.za/jobs-jacket---mint-mb243gfXip5zmdJoJKKMjEs,Jacket - Mint,174150.0,ZAR,1358370.0,premium,4,0.0,56.95,Jobs,4,8.0,Marketing,28,Major City,other_area,2,jiji.co.za,3,0.65,Brand new condition. Bought recently but no longer needed. First to see will buy.,Amazon Export,1,1,0,13,3,1,81,2022-03-29 02:27:04,hybrid,1,2022-03-29 02:27:04,0,991,0.029382957884427033,0,2,1,3,1,Autumn,0,4
-mdXtkJu6IUZnw1xaJRsRs25,JIJI-76E84C973EA8,https://jiji.co.za/electronics-tecno-camera-basic---professional-grade-mdXtkJu6IUZnw1xaJRsRs25,Tecno Camera Basic - Professional Grade,224370.0,ZAR,1750086.0,premium,4,0.0,100.75,Electronics,1,22.0,Cameras,7,Major City,other_area,2,jiji.co.za,3,0.65,Genuine electronics item in excellent condition. Located in Major City. Serious buyers only.,Mombasa Trader,5,1,1,39,6,1,92,2022-04-23 10:06:55,hybrid,1,2022-04-23 10:06:55,0,966,0.03012048192771084,1,10,5,4,2,Autumn,0,4
-mAXj7CaVDAv6ImV6pgXtcZB,JIJI-7AE9043AE7C9,https://jiji.co.za/vehicles-mazda-premium---fuel-efficient---fair-mAXj7CaVDAv6ImV6pgXtcZB,Mazda Premium - Fuel Efficient - Fair,853640.0,ZAR,6658392.0,luxury,2,0.0,18.8,Vehicles,7,25.0,Buses,6,Major City,other_area,2,jiji.co.za,3,0.65,Imported item. Still under warranty. Excellent investment opportunity.,Quality Goods KE,3,1,0,37,7,1,70,2023-11-27 23:41:45,common_crawl,0,2023-11-27 23:41:45,0,382,0.07281553398058253,0,23,0,11,4,Spring,1,4
-mey2DP1CZ2xPWMcU1MSvurp,JIJI-F366AFF30E06,https://jiji.co.za/jobs-jacket---fair-mey2DP1CZ2xPWMcU1MSvurp,Jacket - Fair,35570.0,ZAR,277446.0,mid_range,3,0.0,11.63,Jobs,4,8.0,Driver,15,Major City,other_area,2,jiji.co.za,3,0.65,Well maintained driver. Reason for selling: upgrading. All documents available.,Kisumu Motors,2,1,0,13,3,1,79,2023-10-14 21:11:25,common_crawl,0,2023-10-14 21:11:25,0,426,0.06578947368421052,1,21,5,10,4,Spring,1,4
-m8BKwAxiL8Bnaur7nzU7KD9,JIJI-92376FBDBF2B,https://jiji.co.za/home & garden-skirt---mint-m8BKwAxiL8Bnaur7nzU7KD9,Skirt - Mint,16140.0,ZAR,125892.0,mid_range,3,0.0,13.87,Home & Garden,3,10.0,Garden,19,Major City,other_area,2,jiji.co.za,3,0.65,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Kilimall Vendor,2,1,0,12,3,1,85,2022-07-01 19:07:25,wayback,2,2022-07-01 19:07:25,0,896,0.03239740820734341,0,19,4,7,3,Winter,3,4
